referral_rate,coverage,n_accepted,n_referred,selective_risk,accepted_case_error_rate,sensitivity,specificity,ppv,npv,brier_score,ece,decision_threshold,model,calibration_method
0.72,0.27970297029702973,113,291,0.09734513274336283,0.09734513274336283,0.8904109589041096,0.925,0.9558823529411765,0.8222222222222222,0.0876819012844718,0.046514824014792296,0.5,lightgbm,uncalibrated
0.74,0.2599009900990099,105,299,0.09523809523809523,0.09523809523809523,0.8985507246376812,0.9166666666666666,0.9538461538461539,0.825,0.08599812841936559,0.04664233130000078,0.5,lightgbm,uncalibrated
0.76,0.2400990099009901,97,307,0.09278350515463918,0.09278350515463918,0.90625,0.9090909090909091,0.9508196721311475,0.8333333333333334,0.08392458703350174,0.03986507233863454,0.5,lightgbm,uncalibrated
0.78,0.2202970297029703,89,315,0.06741573033707865,0.06741573033707865,0.9322033898305084,0.9333333333333333,0.9649122807017544,0.875,0.06307266444411459,0.025062787610679302,0.5,lightgbm,uncalibrated
0.8,0.2004950495049505,81,323,0.06172839506172839,0.06172839506172839,0.9464285714285714,0.92,0.9636363636363636,0.8846153846153846,0.058284808847708564,0.019327642295260038,0.5,lightgbm,uncalibrated
0.82,0.1806930693069307,73,331,0.0547945205479452,0.0547945205479452,0.9622641509433962,0.9,0.9622641509433962,0.9,0.052397683880563345,0.012349332738535177,0.5,lightgbm,uncalibrated
0.84,0.1608910891089109,65,339,0.046153846153846156,0.046153846153846156,0.9583333333333334,0.9411764705882353,0.9787234042553191,0.8888888888888888,0.04498636661505676,0.02460399304274488,0.5,lightgbm,uncalibrated
0.86,0.14108910891089108,57,347,0.05263157894736842,0.05263157894736842,0.9545454545454546,0.9230769230769231,0.9767441860465116,0.8571428571428571,0.05070402059383741,0.028092728985608117,0.5,lightgbm,uncalibrated
0.88,0.1188118811881188,48,356,0.0625,0.0625,0.95,0.875,0.9743589743589743,0.7777777777777778,0.059565824668240674,0.03475350074230691,0.5,lightgbm,uncalibrated
0.9,0.09900990099009901,40,364,0.075,0.075,0.9428571428571428,0.8,0.9705882352941176,0.6666666666666666,0.07093592404849942,0.04846891425416694,0.5,lightgbm,uncalibrated
0.92,0.07920792079207921,32,372,0.03125,0.03125,1.0,0.5,0.967741935483871,1.0,0.030472454565564848,0.010804539717327578,0.5,lightgbm,uncalibrated
0.94,0.0594059405940594,24,380,0.041666666666666664,0.041666666666666664,1.0,0.0,0.9583333333333334,,0.040253606765972234,0.02239344735695037,0.5,lightgbm,uncalibrated
0.0,1.0,404,0,0.29455445544554454,0.29455445544554454,0.7639484978540773,0.6257309941520468,0.7355371900826446,0.6604938271604939,0.2058036794686757,0.0784540231989999,0.5,logistic_regression,dwac
0.02,0.9801980198019802,396,8,0.2878787878787879,0.2878787878787879,0.7608695652173914,0.6445783132530121,0.7478632478632479,0.6604938271604939,0.20463980402003115,0.07659609309291525,0.5,logistic_regression,dwac
0.04,0.9603960396039604,388,16,0.27835051546391754,0.27835051546391754,0.7723214285714286,0.6524390243902439,0.7521739130434782,0.6772151898734177,0.2030271682665816,0.08348034687836911,0.5,logistic_regression,dwac
0.06,0.9405940594059405,380,24,0.28157894736842104,0.28157894736842104,0.7757847533632287,0.6369426751592356,0.7521739130434782,0.6666666666666666,0.2029107085833782,0.07860754046798857,0.5,logistic_regression,dwac
0.08,0.9207920792079208,372,32,0.27956989247311825,0.27956989247311825,0.7863636363636364,0.625,0.7521739130434782,0.6690140845070423,0.20214363749673142,0.07890265607908942,0.5,logistic_regression,dwac
0.1,0.900990099009901,364,40,0.2802197802197802,0.2802197802197802,0.7935779816513762,0.6095890410958904,0.7521739130434782,0.664179104477612,0.20167363472260838,0.0764654162880566,0.5,logistic_regression,dwac
0.12,0.8811881188118812,356,48,0.27808988764044945,0.27808988764044945,0.8046511627906977,0.5957446808510638,0.7521739130434782,0.6666666666666666,0.20084579129964855,0.07673128744872888,0.5,logistic_regression,dwac
0.14,0.8589108910891089,347,57,0.27089337175792505,0.27089337175792505,0.8238095238095238,0.583941605839416,0.7521739130434782,0.6837606837606838,0.1992936164557843,0.08176219844184596,0.5,logistic_regression,dwac
0.16,0.8391089108910891,339,65,0.2743362831858407,0.2743362831858407,0.8277511961722488,0.5615384615384615,0.7521739130434782,0.6697247706422018,0.19912410857897575,0.07633560619494989,0.5,logistic_regression,dwac
0.18,0.8193069306930693,331,73,0.2688821752265861,0.2688821752265861,0.8439024390243902,0.5476190476190477,0.7521739130434782,0.6831683168316832,0.19778788694709065,0.07978007644249263,0.5,logistic_regression,dwac
0.2,0.7995049504950495,323,81,0.2755417956656347,0.2755417956656347,0.8439024390243902,0.5169491525423728,0.7521739130434782,0.6559139784946236,0.1982793398363173,0.07593971986364585,0.5,logistic_regression,dwac
0.22,0.7797029702970297,315,89,0.2698412698412698,0.2698412698412698,0.85,0.5217391304347826,0.7555555555555555,0.6666666666666666,0.19682321590562984,0.07546106167101414,0.5,logistic_regression,dwac
0.24,0.7599009900990099,307,97,0.2703583061889251,0.2703583061889251,0.8461538461538461,0.5267857142857143,0.7568807339449541,0.6629213483146067,0.19659114581320666,0.08045189204809343,0.5,logistic_regression,dwac
0.26,0.7400990099009901,299,105,0.2709030100334448,0.2709030100334448,0.8412698412698413,0.5363636363636364,0.7571428571428571,0.6629213483146067,0.19634774758265147,0.08621259262695366,0.5,logistic_regression,dwac
0.28,0.7202970297029703,291,113,0.26804123711340205,0.26804123711340205,0.8369565217391305,0.5514018691588785,0.7623762376237624,0.6629213483146067,0.19529994073880338,0.08885183196169943,0.5,logistic_regression,dwac
0.3,0.7004950495049505,283,121,0.26855123674911663,0.26855123674911663,0.8397790055248618,0.5392156862745098,0.7638190954773869,0.6547619047619048,0.19522109584636502,0.09436673774502467,0.5,logistic_regression,dwac
0.32,0.6806930693069307,275,129,0.26181818181818184,0.26181818181818184,0.8465909090909091,0.5454545454545454,0.7680412371134021,0.6666666666666666,0.19277493243922383,0.0920327348076791,0.5,logistic_regression,dwac
0.34,0.6608910891089109,267,137,0.25842696629213485,0.25842696629213485,0.8421052631578947,0.5625,0.7741935483870968,0.6666666666666666,0.19144345976115537,0.09318936383774665,0.5,logistic_regression,dwac
0.36,0.6410891089108911,259,145,0.25096525096525096,0.25096525096525096,0.8383233532934131,0.5869565217391305,0.7865168539325843,0.6666666666666666,0.18865033620598745,0.09055244641406855,0.5,logistic_regression,dwac
0.38,0.6188118811881188,250,154,0.244,0.244,0.8333333333333334,0.6136363636363636,0.7988165680473372,0.6666666666666666,0.1860037141860391,0.08936571924073128,0.5,logistic_regression,dwac
0.4,0.599009900990099,242,162,0.2396694214876033,0.2396694214876033,0.8280254777070064,0.6352941176470588,0.8074534161490683,0.6666666666666666,0.18430634062568876,0.09049303407230719,0.5,logistic_regression,dwac
0.42,0.5792079207920792,234,170,0.23931623931623933,0.23931623931623933,0.8211920529801324,0.6506024096385542,0.8104575163398693,0.6666666666666666,0.18405307095487652,0.09590073549623446,0.5,logistic_regression,dwac
0.44,0.5594059405940595,226,178,0.23008849557522124,0.23008849557522124,0.8163265306122449,0.6835443037974683,0.8275862068965517,0.6666666666666666,0.18049093697610005,0.09575615439062617,0.5,logistic_regression,dwac
0.46,0.5396039603960396,218,186,0.22477064220183487,0.22477064220183487,0.8098591549295775,0.7105263157894737,0.8394160583941606,0.6666666666666666,0.17831852291989023,0.10183515676691923,0.5,logistic_regression,dwac
0.48,0.5198019801980198,210,194,0.23333333333333334,0.23333333333333334,0.7985074626865671,0.7105263157894737,0.8294573643410853,0.6666666666666666,0.18170872663512125,0.10846878758905101,0.5,logistic_regression,dwac
0.5,0.5,202,202,0.22772277227722773,0.22772277227722773,0.8015267175572519,0.7183098591549296,0.84,0.6623376623376623,0.17905993155108815,0.10836273024437645,0.5,logistic_regression,dwac
0.52,0.4801980198019802,194,210,0.2268041237113402,0.2268041237113402,0.813953488372093,0.6923076923076923,0.84,0.6521739130434783,0.17869170469348147,0.1128779955155434,0.5,logistic_regression,dwac
0.54,0.4603960396039604,186,218,0.21505376344086022,0.21505376344086022,0.8387096774193549,0.6774193548387096,0.8387096774193549,0.6774193548387096,0.17291298702333774,0.10679205088643157,0.5,logistic_regression,dwac
0.56,0.4405940594059406,178,226,0.20786516853932585,0.20786516853932585,0.8429752066115702,0.6842105263157895,0.85,0.6724137931034483,0.16906641085231208,0.10450449192465086,0.5,logistic_regression,dwac
0.58,0.4207920792079208,170,234,0.2,0.2,0.864406779661017,0.6538461538461539,0.85,0.68,0.16470252575628583,0.10153437446608937,0.5,logistic_regression,dwac
0.6,0.400990099009901,162,242,0.17901234567901234,0.17901234567901234,0.9026548672566371,0.6326530612244898,0.85,0.7380952380952381,0.15248688275164607,0.09072208453424149,0.5,logistic_regression,dwac
0.62,0.3811881188118812,154,250,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.5909090909090909,0.847457627118644,0.7222222222222222,0.15446111615173602,0.09393165806049128,0.5,logistic_regression,dwac
0.64,0.3589108910891089,145,259,0.1724137931034483,0.1724137931034483,0.9345794392523364,0.5263157894736842,0.847457627118644,0.7407407407407407,0.148959888993654,0.09062595116935027,0.5,logistic_regression,dwac
0.66,0.33910891089108913,137,267,0.17518248175182483,0.17518248175182483,0.9405940594059405,0.5,0.8407079646017699,0.75,0.15109531978146604,0.0990425946982171,0.5,logistic_regression,dwac
0.68,0.3193069306930693,129,275,0.16279069767441862,0.16279069767441862,0.9473684210526315,0.5294117647058824,0.8490566037735849,0.782608695652174,0.14346841155459364,0.09276278634711652,0.5,logistic_regression,dwac
0.7,0.2995049504950495,121,283,0.15702479338842976,0.15702479338842976,0.9550561797752809,0.53125,0.85,0.8095238095238095,0.14011411718277633,0.0935410195959834,0.5,logistic_regression,dwac
0.72,0.27970297029702973,113,291,0.1592920353982301,0.1592920353982301,0.9529411764705882,0.5,0.8526315789473684,0.7777777777777778,0.1422363151556877,0.10284704976018559,0.5,logistic_regression,dwac
0.74,0.2599009900990099,105,299,0.1523809523809524,0.1523809523809524,0.9625,0.48,0.8555555555555555,0.8,0.13810408676322572,0.10355799046507089,0.5,logistic_regression,dwac
0.76,0.2400990099009901,97,307,0.14432989690721648,0.14432989690721648,0.9594594594594594,0.5217391304347826,0.8658536585365854,0.8,0.13315373620963591,0.10351552946982064,0.5,logistic_regression,dwac
0.78,0.2202970297029703,89,315,0.14606741573033707,0.14606741573033707,0.9552238805970149,0.5454545454545454,0.8648648648648649,0.8,0.13532999831220313,0.11140637811648402,0.5,logistic_regression,dwac
0.8,0.2004950495049505,81,323,0.13580246913580246,0.13580246913580246,0.9846153846153847,0.375,0.8648648648648649,0.8571428571428571,0.1272894176966358,0.1057285721347766,0.5,logistic_regression,dwac
0.82,0.1806930693069307,73,331,0.136986301369863,0.136986301369863,0.9836065573770492,0.25,0.8695652173913043,0.75,0.12878390559476974,0.11053005612404464,0.5,logistic_regression,dwac
0.84,0.1608910891089109,65,339,0.1076923076923077,0.1076923076923077,1.0,0.2222222222222222,0.8888888888888888,1.0,0.1030814949206107,0.08742200846450739,0.5,logistic_regression,dwac
0.86,0.14108910891089108,57,347,0.08771929824561403,0.08771929824561403,1.0,0.16666666666666666,0.9107142857142857,1.0,0.08563909564363206,0.06997837965512771,0.5,logistic_regression,dwac
0.88,0.1188118811881188,48,356,0.08333333333333333,0.08333333333333333,1.0,0.2,0.9148936170212766,1.0,0.0823178693866765,0.0704398429319015,0.5,logistic_regression,dwac
0.9,0.09900990099009901,40,364,0.1,0.1,1.0,0.0,0.9,,0.09854730673957923,0.08945121817614166,0.5,logistic_regression,dwac
0.92,0.07920792079207921,32,372,0.125,0.125,1.0,0.0,0.875,,0.12303577550806034,0.11787844820284554,0.5,logistic_regression,dwac
0.94,0.0594059405940594,24,380,0.125,0.125,1.0,0.0,0.875,,0.12396535515418254,0.12143081973031034,0.5,logistic_regression,dwac
0.0,1.0,404,0,0.29455445544554454,0.29455445544554454,0.7639484978540773,0.6257309941520468,0.7355371900826446,0.6604938271604939,0.20818117940757855,0.08445211297536158,0.5,logistic_regression,isotonic
0.02,0.9801980198019802,396,8,0.2828282828282828,0.2828282828282828,0.7629310344827587,0.6524390243902439,0.7564102564102564,0.6604938271604939,0.2066059098038248,0.08482671948175088,0.5,logistic_regression,isotonic
0.04,0.9603960396039604,388,16,0.28865979381443296,0.28865979381443296,0.7587719298245614,0.64375,0.7521739130434782,0.6518987341772152,0.20674542748819172,0.07942170963663857,0.5,logistic_regression,isotonic
0.06,0.9405940594059405,380,24,0.29473684210526313,0.29473684210526313,0.7587719298245614,0.625,0.7521739130434782,0.6333333333333333,0.20703339366739312,0.07184334690490593,0.5,logistic_regression,isotonic
0.08,0.9207920792079208,372,32,0.3010752688172043,0.3010752688172043,0.7587719298245614,0.6041666666666666,0.7521739130434782,0.6126760563380281,0.20733374548871075,0.07602998872728026,0.5,logistic_regression,isotonic
0.1,0.900990099009901,364,40,0.3076923076923077,0.3076923076923077,0.7587719298245614,0.5808823529411765,0.7521739130434782,0.5895522388059702,0.20764729958788844,0.08735798714752685,0.5,logistic_regression,isotonic
0.12,0.8811881188118812,356,48,0.3146067415730337,0.3146067415730337,0.7587719298245614,0.5546875,0.7521739130434782,0.5634920634920635,0.20797494600613028,0.09919510909227885,0.5,logistic_regression,isotonic
0.14,0.8589108910891089,347,57,0.30835734870317005,0.30835734870317005,0.7757847533632287,0.5403225806451613,0.7521739130434782,0.5726495726495726,0.20661503419693567,0.09875505559480327,0.5,logistic_regression,isotonic
0.16,0.8391089108910891,339,65,0.2920353982300885,0.2920353982300885,0.8046511627906977,0.5403225806451613,0.7521739130434782,0.6146788990825688,0.2040742879788516,0.08785591683347564,0.5,logistic_regression,isotonic
0.18,0.8193069306930693,331,73,0.27492447129909364,0.27492447129909364,0.8357487922705314,0.5403225806451613,0.7521739130434782,0.6633663366336634,0.20141072623360942,0.08087664288084963,0.5,logistic_regression,isotonic
0.2,0.7995049504950495,323,81,0.2755417956656347,0.2755417956656347,0.8439024390243902,0.5169491525423728,0.7521739130434782,0.6559139784946236,0.20104133515981953,0.08281276709571582,0.5,logistic_regression,isotonic
0.22,0.7797029702970297,315,89,0.2698412698412698,0.2698412698412698,0.8507462686567164,0.5175438596491229,0.7566371681415929,0.6629213483146067,0.19969014871104004,0.08200362066574432,0.5,logistic_regression,isotonic
0.24,0.7599009900990099,307,97,0.25732899022801303,0.25732899022801303,0.8492462311557789,0.5462962962962963,0.7752293577981652,0.6629213483146067,0.1965255547646207,0.09177693447284307,0.5,logistic_regression,isotonic
0.26,0.7400990099009901,299,105,0.25752508361204013,0.25752508361204013,0.844559585492228,0.5566037735849056,0.7761904761904762,0.6629213483146067,0.19628219029611157,0.09063075520481523,0.5,logistic_regression,isotonic
0.28,0.7202970297029703,291,113,0.2646048109965636,0.2646048109965636,0.8378378378378378,0.5566037735849056,0.7673267326732673,0.6629213483146067,0.1976114877865108,0.09302993695593369,0.5,logistic_regression,isotonic
0.3,0.7004950495049505,283,121,0.27208480565371024,0.27208480565371024,0.8351648351648352,0.5346534653465347,0.7638190954773869,0.6428571428571429,0.1995754083969281,0.10575566032810907,0.5,logistic_regression,isotonic
0.32,0.6806930693069307,275,129,0.2509090909090909,0.2509090909090909,0.8491620111731844,0.5625,0.7835051546391752,0.6666666666666666,0.1921254808836266,0.0944404386920091,0.5,logistic_regression,isotonic
0.34,0.6608910891089109,267,137,0.22846441947565543,0.22846441947565543,0.8491620111731844,0.6136363636363636,0.8172043010752689,0.6666666666666666,0.18402736795130084,0.11764464659289328,0.5,logistic_regression,isotonic
0.36,0.6410891089108911,259,145,0.20463320463320464,0.20463320463320464,0.8491620111731844,0.675,0.8539325842696629,0.6666666666666666,0.17542898549419816,0.14228231907452704,0.5,logistic_regression,isotonic
0.38,0.6188118811881188,250,154,0.196,0.196,0.8448275862068966,0.7105263157894737,0.8698224852071006,0.6666666666666666,0.17229802897198926,0.15188448256120998,0.5,logistic_regression,isotonic
0.4,0.599009900990099,242,162,0.2024793388429752,0.2024793388429752,0.8373493975903614,0.7105263157894737,0.8633540372670807,0.6666666666666666,0.1746087076156914,0.14632694479463842,0.5,logistic_regression,isotonic
0.42,0.5792079207920792,234,170,0.2094017094017094,0.2094017094017094,0.8291139240506329,0.7105263157894737,0.8562091503267973,0.6666666666666666,0.1770773813803304,0.1403894044457372,0.5,logistic_regression,isotonic
0.44,0.5594059405940595,226,178,0.2168141592920354,0.2168141592920354,0.82,0.7105263157894737,0.8482758620689655,0.6666666666666666,0.17972082850883767,0.1340315072579757,0.5,logistic_regression,isotonic
0.46,0.5396039603960396,218,186,0.22477064220183487,0.22477064220183487,0.8098591549295775,0.7105263157894737,0.8394160583941606,0.6666666666666666,0.1825582901054923,0.1272069754142317,0.5,logistic_regression,isotonic
0.48,0.5198019801980198,210,194,0.23333333333333334,0.23333333333333334,0.7985074626865671,0.7105263157894737,0.8294573643410853,0.6666666666666666,0.1856119392523682,0.12061358034692797,0.5,logistic_regression,isotonic
0.5,0.5,202,202,0.23267326732673269,0.23267326732673269,0.7923076923076923,0.7222222222222222,0.8373983739837398,0.6582278481012658,0.18579736520264672,0.12633414981045665,0.5,logistic_regression,isotonic
0.52,0.4801980198019802,194,210,0.2422680412371134,0.2422680412371134,0.7923076923076923,0.6875,0.8373983739837398,0.6197183098591549,0.19101922457663256,0.14157445467865046,0.5,logistic_regression,isotonic
0.54,0.4603960396039604,186,218,0.22043010752688172,0.22043010752688172,0.8306451612903226,0.6774193548387096,0.8373983739837398,0.6666666666666666,0.18012532410600912,0.12586768899787168,0.5,logistic_regression,isotonic
0.56,0.4405940594059406,178,226,0.21348314606741572,0.21348314606741572,0.8360655737704918,0.6785714285714286,0.85,0.6551724137931034,0.17715411916402882,0.12436157444104158,0.5,logistic_regression,isotonic
0.58,0.4207920792079208,170,234,0.2235294117647059,0.2235294117647059,0.8360655737704918,0.625,0.85,0.6,0.18360843065410076,0.13962564853238468,0.5,logistic_regression,isotonic
0.6,0.400990099009901,162,242,0.2345679012345679,0.2345679012345679,0.8360655737704918,0.55,0.85,0.5238095238095238,0.19070020500738968,0.15639728549694687,0.5,logistic_regression,isotonic
0.62,0.3811881188118812,154,250,0.24675324675324675,0.24675324675324675,0.8360655737704918,0.4375,0.85,0.4117647058823529,0.19852878708569563,0.174911430198087,0.5,logistic_regression,isotonic
0.64,0.3589108910891089,145,259,0.21379310344827587,0.21379310344827587,0.8869565217391304,0.4,0.85,0.48,0.17940298766342844,0.1499059327621062,0.5,logistic_regression,isotonic
0.66,0.33910891089108913,137,267,0.1678832116788321,0.1678832116788321,0.9532710280373832,0.4,0.85,0.7058823529411765,0.15250681176056294,0.11194423540514889,0.5,logistic_regression,isotonic
0.68,0.3193069306930693,129,275,0.13178294573643412,0.13178294573643412,0.970873786407767,0.46153846153846156,0.8771929824561403,0.8,0.12996458991291032,0.11800172265288542,0.5,logistic_regression,isotonic
0.7,0.2995049504950495,121,283,0.11570247933884298,0.11570247933884298,0.9693877551020408,0.5217391304347826,0.8962264150943396,0.8,0.12019181716151413,0.1395775941230486,0.5,logistic_regression,isotonic
0.72,0.27970297029702973,113,291,0.12389380530973451,0.12389380530973451,0.9666666666666667,0.5217391304347826,0.8877551020408163,0.8,0.1267344040205397,0.1376597836774828,0.5,logistic_regression,isotonic
0.74,0.2599009900990099,105,299,0.13333333333333333,0.13333333333333333,0.9634146341463414,0.5217391304347826,0.8777777777777778,0.8,0.1342739564961787,0.1354497354497354,0.5,logistic_regression,isotonic
0.76,0.2400990099009901,97,307,0.14432989690721648,0.14432989690721648,0.9594594594594594,0.5217391304347826,0.8658536585365854,0.8,0.14305714649357262,0.1351660939289805,0.5,logistic_regression,isotonic
0.78,0.2202970297029703,89,315,0.14606741573033707,0.14606741573033707,0.9552238805970149,0.5454545454545454,0.8648648648648649,0.8,0.14606741573033707,0.14606741573033705,0.5,logistic_regression,isotonic
0.8,0.2004950495049505,81,323,0.16049382716049382,0.16049382716049382,0.9552238805970149,0.2857142857142857,0.8648648648648649,0.5714285714285714,0.16049382716049382,0.16049382716049376,0.5,logistic_regression,isotonic
0.82,0.1806930693069307,73,331,0.1232876712328767,0.1232876712328767,1.0,0.0,0.8767123287671232,,0.1232876712328767,0.12328767123287676,0.5,logistic_regression,isotonic
0.84,0.1608910891089109,65,339,0.015384615384615385,0.015384615384615385,1.0,0.0,0.9846153846153847,,0.015384615384615385,0.01538461538461533,0.5,logistic_regression,isotonic
0.86,0.14108910891089108,57,347,0.0,0.0,1.0,,1.0,,0.0,0.0,0.5,logistic_regression,isotonic
0.88,0.1188118811881188,48,356,0.0,0.0,1.0,,1.0,,0.0,0.0,0.5,logistic_regression,isotonic
0.9,0.09900990099009901,40,364,0.0,0.0,1.0,,1.0,,0.0,0.0,0.5,logistic_regression,isotonic
0.92,0.07920792079207921,32,372,0.0,0.0,1.0,,1.0,,0.0,0.0,0.5,logistic_regression,isotonic
0.94,0.0594059405940594,24,380,0.0,0.0,1.0,,1.0,,0.0,0.0,0.5,logistic_regression,isotonic
0.0,1.0,404,0,0.29455445544554454,0.29455445544554454,0.7725321888412017,0.6140350877192983,0.7317073170731707,0.6645569620253164,0.2047543859384112,0.08018085597618946,0.5,logistic_regression,platt
0.02,0.9801980198019802,396,8,0.29545454545454547,0.29545454545454547,0.771551724137931,0.6097560975609756,0.7366255144032922,0.6535947712418301,0.2039149754603436,0.0768676492856369,0.5,logistic_regression,platt
0.04,0.9603960396039604,388,16,0.2912371134020619,0.2912371134020619,0.7729257641921398,0.6163522012578616,0.7436974789915967,0.6533333333333333,0.20294062621549125,0.07875763034843654,0.5,logistic_regression,platt
0.06,0.9405940594059405,380,24,0.2868421052631579,0.2868421052631579,0.7847533632286996,0.6114649681528662,0.7415254237288136,0.6666666666666666,0.20190184282872792,0.08093512910977864,0.5,logistic_regression,platt
0.08,0.9207920792079208,372,32,0.28225806451612906,0.28225806451612906,0.7882882882882883,0.6133333333333333,0.7510729613733905,0.6618705035971223,0.2008779009690684,0.08340907549252696,0.5,logistic_regression,platt
0.1,0.900990099009901,364,40,0.2802197802197802,0.2802197802197802,0.7935779816513762,0.6095890410958904,0.7521739130434782,0.664179104477612,0.1999948524526518,0.08339544768445221,0.5,logistic_regression,platt
0.12,0.8811881188118812,356,48,0.2752808988764045,0.2752808988764045,0.8028169014084507,0.6083916083916084,0.7533039647577092,0.6744186046511628,0.19881283169839428,0.08633017109395898,0.5,logistic_regression,platt
0.14,0.8589108910891089,347,57,0.2737752161383285,0.2737752161383285,0.8,0.6131386861313869,0.7601809954751131,0.6666666666666666,0.19789972892372343,0.08700741591063044,0.5,logistic_regression,platt
0.16,0.8391089108910891,339,65,0.2743362831858407,0.2743362831858407,0.8,0.6119402985074627,0.7592592592592593,0.6666666666666666,0.19742663926793186,0.0865432296936527,0.5,logistic_regression,platt
0.18,0.8193069306930693,331,73,0.2688821752265861,0.2688821752265861,0.805,0.6183206106870229,0.7630331753554502,0.675,0.1960501287292732,0.08764263454998106,0.5,logistic_regression,platt
0.2,0.7995049504950495,323,81,0.26625386996904027,0.26625386996904027,0.8112244897959183,0.6141732283464567,0.7644230769230769,0.6782608695652174,0.19512067395220656,0.08894455995929852,0.5,logistic_regression,platt
0.22,0.7797029702970297,315,89,0.26666666666666666,0.26666666666666666,0.8125,0.6097560975609756,0.7647058823529411,0.6756756756756757,0.19472138373145334,0.08354226001830478,0.5,logistic_regression,platt
0.24,0.7599009900990099,307,97,0.2671009771986971,0.2671009771986971,0.8128342245989305,0.6083333333333333,0.7638190954773869,0.6759259259259259,0.19437272138283898,0.08828294650785883,0.5,logistic_regression,platt
0.26,0.7400990099009901,299,105,0.26421404682274247,0.26421404682274247,0.8152173913043478,0.6086956521739131,0.7692307692307693,0.6730769230769231,0.19329594890012097,0.08723954461014374,0.5,logistic_regression,platt
0.28,0.7202970297029703,291,113,0.2542955326460481,0.2542955326460481,0.8222222222222222,0.6216216216216216,0.7789473684210526,0.6831683168316832,0.1902839910023038,0.08866000553955114,0.5,logistic_regression,platt
0.3,0.7004950495049505,283,121,0.254416961130742,0.254416961130742,0.8181818181818182,0.6261682242990654,0.782608695652174,0.6767676767676768,0.1899974131621064,0.08910348671480701,0.5,logistic_regression,platt
0.32,0.6806930693069307,275,129,0.2545454545454545,0.2545454545454545,0.813953488372093,0.6310679611650486,0.7865168539325843,0.6701030927835051,0.18979555290740036,0.08952867355914823,0.5,logistic_regression,platt
0.34,0.6608910891089109,267,137,0.2546816479400749,0.2546816479400749,0.8117647058823529,0.6288659793814433,0.7931034482758621,0.6559139784946236,0.18960152362369645,0.09082803552381341,0.5,logistic_regression,platt
0.36,0.6410891089108911,259,145,0.2471042471042471,0.2471042471042471,0.8253012048192772,0.6236559139784946,0.7965116279069767,0.6666666666666666,0.1868808234251156,0.08990491031482067,0.5,logistic_regression,platt
0.38,0.6188118811881188,250,154,0.244,0.244,0.8282208588957055,0.6206896551724138,0.8035714285714286,0.6585365853658537,0.18555013205952592,0.09143667552656964,0.5,logistic_regression,platt
0.4,0.599009900990099,242,162,0.2396694214876033,0.2396694214876033,0.8291139240506329,0.6309523809523809,0.808641975308642,0.6625,0.1838367304894936,0.09253463877181234,0.5,logistic_regression,platt
0.42,0.5792079207920792,234,170,0.23504273504273504,0.23504273504273504,0.8311688311688312,0.6375,0.8152866242038217,0.6623376623376623,0.18187110817245067,0.09335447804592448,0.5,logistic_regression,platt
0.44,0.5594059405940595,226,178,0.24336283185840707,0.24336283185840707,0.825503355704698,0.6233766233766234,0.8092105263157895,0.6486486486486487,0.18524125263868388,0.10707920772998064,0.5,logistic_regression,platt
0.46,0.5396039603960396,218,186,0.23394495412844038,0.23394495412844038,0.8287671232876712,0.6388888888888888,0.8231292517006803,0.647887323943662,0.18104580788674118,0.10293029911536825,0.5,logistic_regression,platt
0.48,0.5198019801980198,210,194,0.21428571428571427,0.21428571428571427,0.8581560283687943,0.6376811594202898,0.8287671232876712,0.6875,0.17180126581352675,0.08835288384993767,0.5,logistic_regression,platt
0.5,0.5,202,202,0.2079207920792079,0.2079207920792079,0.8540145985401459,0.6615384615384615,0.841726618705036,0.6825396825396826,0.1686097818824741,0.09559514288888335,0.5,logistic_regression,platt
0.52,0.4801980198019802,194,210,0.21649484536082475,0.21649484536082475,0.8473282442748091,0.6507936507936508,0.8345864661654135,0.6721311475409836,0.17317357180340287,0.1004396887134131,0.5,logistic_regression,platt
0.54,0.4603960396039604,186,218,0.20967741935483872,0.20967741935483872,0.864,0.639344262295082,0.8307692307692308,0.6964285714285714,0.16960451754652558,0.09854084155230264,0.5,logistic_regression,platt
0.56,0.4405940594059406,178,226,0.21348314606741572,0.21348314606741572,0.8688524590163934,0.6071428571428571,0.828125,0.68,0.17189769800609164,0.10722993664930999,0.5,logistic_regression,platt
0.58,0.4207920792079208,170,234,0.20588235294117646,0.20588235294117646,0.8739495798319328,0.6078431372549019,0.8387096774193549,0.6739130434782609,0.16774808524968518,0.10464764610905387,0.5,logistic_regression,platt
0.6,0.400990099009901,162,242,0.17901234567901234,0.17901234567901234,0.9026548672566371,0.6326530612244898,0.85,0.7380952380952381,0.15226286314447404,0.09557926580207013,0.5,logistic_regression,platt
0.62,0.3811881188118812,154,250,0.18831168831168832,0.18831168831168832,0.897196261682243,0.6170212765957447,0.8421052631578947,0.725,0.1580608892172541,0.09784192017660712,0.5,logistic_regression,platt
0.64,0.3589108910891089,145,259,0.1793103448275862,0.1793103448275862,0.9029126213592233,0.6190476190476191,0.8532110091743119,0.7222222222222222,0.1527251201603845,0.09512630784407283,0.5,logistic_regression,platt
0.66,0.33910891089108913,137,267,0.1678832116788321,0.1678832116788321,0.9175257731958762,0.625,0.8557692307692307,0.7575757575757576,0.1455521100237301,0.0892463701789123,0.5,logistic_regression,platt
